Link,Tags,Hubs,Unique user,Company name,Username,Number of comments,Number of positive votes,Number of negative votes,Number of views,Number of bookmarks
/ru/company/jugru/blog/431328/,"антон кекс,mobius,mobius2018moscow,Блог компании JUG Ru Group,mobius2018","Kotlin,Разработка мобильных приложений,Конференции",True,jugru,phillennium,0,0,0,2300,16
/ru/post/431400/,"котлин,android,libs,никто не читает теги,libraries,библиотеки,разработка,kotlin,джава,devcolibri,перевод с английского,программирование,java,android development,андроид","Kotlin,Разработка под Android,Разработка мобильных приложений,Программирование",False,,Devcolibri,5,0,0,6600,204
/ru/company/haulmont/blog/432024/,"gradle,анонс,kotlin,Блог компании Haulmont","Java,Kotlin,Gradle",True,haulmont,a_belyaev,5,0,0,2900,41
/ru/post/431990/,"jetbrains,styleguide,kdoc,code style,kotlin,codestyle,style guide,intellij idea,documentation,styleguides,translate",Kotlin,False,,artglorin,5,0,0,11000,53
/ru/company/jugru/blog/431678/,"kotlin,mobius,mobius2018moscow,Блог компании JUG Ru Group,mobius2018","Java,Kotlin,Разработка под Android,Разработка мобильных приложений",True,jugru,olegchir,321,0,0,2300,79
/ru/post/430238/,"dsl,react,html,pdf,javascript,kotlin,multiplatform,print","Java,ReactJS,Kotlin,JavaScript",False,,gnefedev,17,0,0,2200,28
/ru/post/431474/,"gradle kotlin dsl,kotlin,spring cloud gateway,gradle,microservices architecture,java,microservices,spring cloud","Java,Kotlin,Микросервисы",False,,not_bad,8,0,0,1500,189
/ru/company/JetBrains/blog/431258/,"котлин,jetbrains,Блог компании JetBrains,kotlin,вебинар,webinar","Kotlin,Программирование",True,JetBrains,advertka,0,0,0,2200,15
/ru/company/JetBrains/blog/431082/,"marketing,Блог компании JetBrains,kotlin,hr,job",Kotlin,True,JetBrains,abreslav,31,0,0,2600,11
/ru/post/429244/,"Grafana,Kotlin,Prometheus,NodeJs,Puppeteer,Analytics,Docker,Lineage 2,Ktor","Kotlin,Монетизация игр,Игры и игровые приставки,DevOps,Node.JS",False,,Vacxe,58,0,0,9500,95
/ru/company/funcorp/blog/430836/,"Kotlin,Блог компании FUNCORP,Java,FunCorp,FunTech","Java,Kotlin,Разработка под Android,Разработка мобильных приложений",True,funcorp,Pablitto,6,0,0,16000,63
/ru/post/312776/,"dsl,regex,kotlin,kotlin lessons","Kotlin,Регулярные выражения,Программирование",False,,h0tkey,9,0,0,3800,33
/ru/post/310320/,"java,учебные материалы,kotlin","Java,Kotlin,Функциональное программирование",False,,punksta,8,0,0,2300,25
/ru/post/309670/,kotlin,Kotlin,False,,bean,19,0,0,6100,27
/ru/post/308562/,"scala,kotlin,программирование,перевод,java","Java,Kotlin,Scala,Программирование",False,,nerumb,132,0,0,7400,87
/ru/post/308312/,"kotlin,программирование","Kotlin,Программирование",False,,skatset,30,0,0,14000,62
/ru/company/luxoft/blog/302668/,"обучение программированию,apache maven,Блог компании Luxoft,тренинги,барух садогурский","Java,Kotlin,Scala,Groovy & Grails",True,luxoft,Evgenia_s5,18,0,0,1300,36
/ru/company/redmadrobot/blog/301174/,"generics,java,Блог компании red_mad_robot,kotlin","Java,Kotlin,Разработка под Android,Разработка мобильных приложений",True,redmadrobot,HellBurund,7,0,0,2500,111
/ru/post/275255/,"мобильные приложения,android,kotlin","Kotlin,Разработка под Android,Разработка мобильных приложений",False,,ImangazalievM,24,0,0,2800,290
/ru/post/281759/,"c#.net,синтаксический сахар,kotlin,функциональное программирование,java","Kotlin,Java,.NET,C#,Программирование",False,,Priest512,97,0,0,18000,107
/ru/post/281473/,"groovy,scala,kotlin,java ee,clojure,java","Java,Kotlin,Scala,Groovy & Grails",False,,leventov,104,0,0,4600,25
/ru/company/JetBrains/blog/280019/,"ide,groovy,scala,Блог компании JetBrains,kotlin,intellij,intellij idea,java","Java,Kotlin,Scala,Groovy & Grails",True,JetBrains,andreycheptsov,100,0,0,6200,27
/ru/company/jugru/blog/279667/,"java,kotlin,jug,Блог компании JUG Ru Group,jug.msk.ru","Java,Kotlin",True,jugru,dbelob,0,0,0,2200,27
/ru/company/JetBrains/blog/279351/,"Kotlin,Блог компании JetBrains,Java,Москва,JUG,встреча","Java,Kotlin,Разработка под Android,Функциональное программирование",True,JetBrains,belovrv,8,0,0,19000,14
/ru/company/jugru/blog/278647/,"jetbrains,jug.ru,kotlin,jug,Блог компании JUG Ru Group","Java,Kotlin,Программирование",True,jugru,23derevo,45,0,0,2100,66
/ru/post/278277/,"уроки по kotlin,kotlin,devcolibri,kotlin lessons,java","Kotlin,Программирование",False,,Devcolibri,13,0,0,4600,108
/ru/company/inforion/blog/278169/,"никто не читает теги,стрельба,scala,ноги,kotlin,больше спойлеров богу спойлеров,Блог компании ИНФОРИОН","Kotlin,Scala",True,inforion,ov7a,37,0,0,2300,83
/ru/company/jugru/blog/277871/,"Блог компании JUG Ru Group,jug.ru,jug,kotlin","Java,Kotlin,Разработка под Android",True,jugru,23derevo,3,0,0,3500,19
/ru/post/277479/,"Java,Kotlin","Java,Kotlin,Разработка веб-сайтов",False,,fogone,48,0,0,2300,135
/ru/company/JetBrains/blog/277573/,"mobile development,Kotlin,JVM,Java,Блог компании JetBrains,Android,programming languages","Java,Kotlin,Разработка под Android,Разработка мобильных приложений",True,JetBrains,belovrv,176,0,0,5800,85
/ru/post/277481/,"rx,android,avito.ru,kotlin","Kotlin,Разработка под Android",False,,divor,6,0,0,7300,24
/ru/company/mailru/blog/326914/,"android,Блог компании Mail.ru Group,mail.ru,kotlin,meetup","Kotlin,Разработка под Android,Разработка мобильных приложений",True,mailru,pkruglov,0,0,0,4000,12
/ru/company/jugru/blog/325836/,"разработка мобильных приложений,Блог компании JUG Ru Group,mvvm,kotlin","Kotlin,Разработка мобильных приложений",True,jugru,ARG89,0,0,0,5100,51
/ru/post/325966/,"android,weak references,kotlin,weakreference,java","Java,Kotlin,Разработка под Android",False,,dante_photo,13,0,0,3000,53
/ru/post/324122/,"совершенный код,языки программирования,swift,npe,архитектура,kotlin,чистый код,exception handling,objective-c,программирование,java,exception","Kotlin,Java,Совершенный код,Swift,Программирование",False,,Firsto,77,0,0,4400,70
/ru/company/jugru/blog/323562/,"Kotlin,puzzlers,Java,Андрей Бреслав,Kotlin Native,Антон Кекс,JavaScript,Блог компании JUG Ru Group","Java,Kotlin,Разработка под Android",True,jugru,phillennium,52,0,0,11000,65
/ru/company/JetBrains/blog/323012/,"Блог компании JetBrains,javascript,kotlin,jvm,coroutines,java","Java,Kotlin,Разработка под Android",True,JetBrains,belovrv,81,0,0,15000,73
/ru/post/322406/,"kotlin,vertx,rest,web-разработка,java","Java,Kotlin,Разработка веб-сайтов",False,,mgouline,12,0,0,66000,57
/ru/company/true_engineering/blog/322372/,"dsl,Блог компании True Engineering,domain-specific language,kotlin","Kotlin,Программирование",True,true_engineering,forceLain,16,0,0,15000,41
/ru/post/322256/,"особенности,синтаксис,недостатки,kotlin",Kotlin,False,,JouriM,154,0,0,406,76
/ru/post/322026/,"error,message,suppress,kotlin",Kotlin,False,,JouriM,35,0,0,406,15
/ru/post/321600/,"kotlin video,kotlin уроки,kotlin,kotlin lessons","Kotlin,Программирование",False,,Devcolibri,16,0,0,3800,237
/ru/post/320830/,"Искусство или порок,Мозговзрывательный,Калькулятор","Java,Ненормальное программирование,Scala,Kotlin",False,,reforms,105,0,0,9000,70
/ru/post/319692/,"reference,anonymous function,closure,kotlin",Kotlin,False,,JouriM,13,0,0,406,5
/ru/post/319604/,"Java,Externalizable,kotlin,сравнение,Serializable,тест","Java,Kotlin",False,,JouriM,15,0,0,6000,39
/ru/post/319504/,"firebase analytics,firebase app indexing,firebase,google analytics,google tag manager,gtm,kotlin,data analysis","Kotlin,Разработка систем связи,Разработка мобильных приложений,Разработка под iOS,Разработка под Android",False,,janet03,0,0,0,3200,29
/ru/post/319238/,"android,kotlin,custom view,material design,android development","Java,Kotlin,Разработка под Android",False,,qwert2603,8,0,0,5900,55
/ru/post/314656/,"android,await,async/await,теги для зануд,kotlin,async,android development","Kotlin,Разработка под Android",False,,andreich,11,0,0,2600,71
/ru/post/314574/,"android,await,await/async,все читают теги,kotlin,async,android development,но зачем","Kotlin,Разработка под Android",False,,andreich,29,0,0,455,47
/ru/post/418707/,"android,kotlin native,event-driven programming,kotlin,event bus","Kotlin,Разработка под Android",False,,Rasalexman,11,0,0,3800,12
/ru/company/acronis/blog/418377/,"Блог компании Acronis,Kotlin,Android","Kotlin,Разработка под Android",True,acronis,DrMetallius,35,0,0,5900,35
/ru/company/jugru/blog/416725/,"java,jpoint,joker 2018,kotlin,Блог компании JUG Ru Group","Java,Kotlin,Компиляторы,Программирование",True,jugru,olegchir,10,0,0,11000,113
/ru/company/alfa/blog/416719/,"Блог компании Альфа-Банк,kotlin native,php extension","Ненормальное программирование,PHP,Программирование,Kotlin",True,alfa,rjhdby,0,0,0,20000,24
/ru/company/alfa/blog/415471/,"php,Блог компании Альфа-Банк,kotlin native,kotlin","Kotlin,PHP",True,alfa,rjhdby,38,0,0,20000,24
/ru/company/jugru/blog/415335/,"котлин,android,корутины,никто не читает теги,kotlin,Блог компании EPAM,coroutines,Блог компании JUG Ru Group","Kotlin,Разработка под Android",True,jugru,dzigoro,5,0,0,72000,96
/ru/company/e-Legion/blog/414773/,"разработка мобильных приложений,Kotlin,ActionViews,Java,библиотеки,Блог компании e-Legion,Android","Java,Kotlin,Разработка под Android,Разработка мобильных приложений",True,e-Legion,tanchuev,9,0,0,8400,40
/ru/post/409043/,"jvm,java,orm,bytecode","Java,Ненормальное программирование,Программирование,Kotlin",False,,dougrinch,11,0,0,8700,32
/ru/post/414483/,"sqlite,orm,sql,kotlin,adnroid","Kotlin,Разработка под Android,SQL,SQLite",False,,x2bool,56,0,0,4400,59
/ru/company/jugru/blog/413675/,"joker2018,Блог компании JUG Ru Group","Java,Kotlin,Конференции,Программирование",True,jugru,olegchir,9,0,0,6000,22
/ru/company/alfa/blog/413663/,"oracle,backend development,kotlin,jvm,elasticsearch,Блог компании Альфа-Банк,альфа-банк","Kotlin,Разработка веб-сайтов,Oracle",True,alfa,TheHolidayArmadillo,5,0,0,23000,16
/ru/company/JetBrains/blog/359082/,"JetBrains,Блог компании JetBrains","Java,C#,Конференции,Kotlin",True,JetBrains,moscas,3,0,0,4700,18
/ru/company/funcorp/blog/358248/,"android,ifunny,Блог компании FUNCORP,faststart,ijkplayer,kotlin,performance,video","Kotlin,Разработка под Android,Разработка мобильных приложений,Работа с видео",True,funcorp,smartdev,1,0,0,8400,27
/ru/post/354692/,"string,groovy,kotlin,jvm,java,expression","Java,Kotlin",False,,javax,18,0,0,7200,32
/ru/company/JetBrains/blog/354620/,"kotlin,Блог компании JetBrains",Kotlin,True,JetBrains,prendota,12,0,0,2200,40
/ru/company/piter/blog/353946/,"оптимизация,Kotlin,JVM,Java,Блог компании Издательский дом «Питер»,функциональное программирование,программирование","Java,Kotlin,Функциональное программирование,Программирование",True,piter,ph_piter,12,0,0,10000,83
/ru/company/jugru/blog/353268/,"jpoint,jetbrains,kafka,oracle,spring,kotlin,java,Блог компании JUG Ru Group","Java,Kotlin",True,jugru,dbelob,0,0,0,7600,16
/ru/company/jugru/blog/353152/,"java,jug.msk.ru,jug,Блог компании JUG Ru Group","Java,Kotlin",True,jugru,dbelob,0,0,0,2800,18
/ru/post/352972/,"java,kotlin","Java,Kotlin",False,,DmitryMatrov,5,0,0,2300,18
/ru/post/352672/,"Kotlin,java,контрактное программирование","Java,Kotlin,Программирование",False,,superman_cherry,8,0,0,1900,28
/ru/company/JetBrains/blog/352134/,"JetBrains,Блог компании JetBrains","Java,Kotlin,Конференции,.NET",True,JetBrains,moscas,11,0,0,4700,8
/ru/company/redmadrobot/blog/351516/,"java,Блог компании red_mad_robot,kotlin native,kotlin","Java,Kotlin",True,redmadrobot,pontifex024,9,0,0,2500,47
/ru/company/JetBrains/blog/351180/,"Kotlin,Митапы,Конференции,Блог компании JetBrains,JetBrains,Java","Java,Kotlin,Конференции,.NET",True,JetBrains,moscas,8,0,0,2700,12
/ru/company/qiwi/blog/350942/,"backend,teamcity,Блог компании QIWI,автотест,kotlin","Kotlin,Конференции",True,qiwi,Prosfera,0,0,0,455,5
/ru/post/350746/,"swift,app development,technology,kotlin,mobile app development","Kotlin,Разработка мобильных приложений,Разработка под iOS,Swift,Разработка под Android",False,,s_suhanov,22,0,0,8900,70
/ru/company/qiwi/blog/350204/,"Блог компании QIWI,#backend #kotlin #meetup",Kotlin,True,qiwi,Prosfera,2,0,0,668,6
/ru/company/inforion/blog/350182/,"actor model,quasar,kotlin,actor,Блог компании ИНФОРИОН,акторы","Kotlin,Программирование",True,inforion,ov7a,12,0,0,18000,4
/ru/post/350072/,"android architecture components,android development,viewmodel,dagger 2","Kotlin,Разработка под Android,Разработка мобильных приложений",False,,Vertoletique,17,0,0,3000,25
/ru/post/349914/,"microbenchmarks,groovy,скорость,измерение,high performance,kotlin,gradle,измерение производительности,java,производительность,jit,jmh,benchmark","Kotlin,Scala,Java,Высокая производительность,Программирование",False,,imanushin,8,0,0,4200,99
/ru/post/349228/,"android development,kotlin,перевод","Kotlin,Разработка под Android",False,,Devcolibri,6,0,0,410,42
/ru/company/funcorp/blog/349014/,"android,Блог компании FUNCORP,kotlin,development,google,android ktx","Google API,Разработка под Android,Kotlin",True,funcorp,smartdev,1,0,0,8400,106
/ru/company/avito/blog/348622/,"android,ci,kotlin,Блог компании Авито,архитектура android-приложений,cd","Kotlin,Разработка под Android,Карьера в IT-индустрии,Управление разработкой",True,avito,rafinirovannoe,68,0,0,5500,23
/ru/post/348190/,"reactive programming,event-driven programming,rxjava,bluetooth,andorid","Kotlin,Разработка под Android",False,,KomarovI,6,0,0,8800,71
/ru/post/178889/,"Java,iOS,JavaFX,compact Java runtime","Java,Kotlin,Разработка под Android,Разработка под iOS",False,,pjBooms,46,0,0,10000,48
/ru/company/it_dominanta/blog/169947/,"айти-событие,Блог компании it-доминанта,презентациии,события,видео,мероприятия,итоги,конференции,IT-событие,результаты","Kotlin,Разработка веб-сайтов",True,it_dominanta,Zidirova,5,0,0,8400,25
/ru/post/168571/,"Kotlin,yield","Kotlin,Программирование",False,,nerzhul,13,0,0,410,29
/ru/company/JetBrains/blog/168265/,"kotlin,Блог компании JetBrains","Java,Kotlin",True,JetBrains,abreslav,14,0,0,2200,8
/ru/company/JetBrains/blog/166523/,"образование,open source,kotlin,Блог компании JetBrains","Java,Kotlin",True,JetBrains,abreslav,1,0,0,2600,21
/ru/company/JetBrains/blog/161327/,"kannotator,kotlin,Блог компании JetBrains","Java,Kotlin,Программирование",True,JetBrains,abreslav,21,0,0,2600,4
/ru/company/JetBrains/blog/161743/,"ghc,Блог компании JetBrains,haskell,kotlin,функциональное программирование,clojure,fprog,встреча","Kotlin,Функциональное программирование",True,JetBrains,vlan,3,0,0,2600,3
/ru/company/JetBrains/blog/154149/,"pycharm,jetbrains,teamcity,phpstorm,dottrace,rubymine,Блог компании JetBrains,kotlin,intellij,webstorm,youtrack,resharper,appcode",Kotlin,True,JetBrains,ealekseev,7,0,0,12000,3
/ru/company/JetBrains/blog/152545/,"jetbrains,нэйминг,teamcity,rubymine,dottrace,Блог компании JetBrains,kotlin,intellij,youtrack",Kotlin,True,JetBrains,ealekseev,11,0,0,3600,12
/ru/company/JetBrains/blog/152126/,"java,jetbrains,kotlin,Блог компании JetBrains","Java,Kotlin,Программирование",True,JetBrains,abreslav,27,0,0,7100,28
/ru/post/150104/,"java,jetbrains,kotlin","Java,Kotlin",False,,fogone,25,0,0,2300,83
/ru/company/e-Legion/blog/146950/,"jetbrains,e-legion,scala,Блог компании e-Legion,scaladev","Kotlin,Scala,Программирование",True,e-Legion,krokhmalyuk,21,0,0,4300,52
/ru/company/e-Legion/blog/143418/,"конференция,jetbrains,scala,Блог компании e-Legion,kotlin,epfl","Kotlin,Scala,Программирование",True,e-Legion,krokhmalyuk,2,0,0,3100,8
/ru/company/JetBrains/blog/143218/,"jetbrains,jug.ru,Блог компании JetBrains,kotlin,java","Java,Kotlin",True,JetBrains,ealekseev,25,0,0,2600,52
/ru/company/JetBrains/blog/142417/,"javaone,jetbrains,Блог компании JetBrains,kotlin,мероприятия,java",Kotlin,True,JetBrains,ealekseev,2,0,0,2600,0
/ru/post/141973/,kotlin,"Java,Kotlin",False,,abreslav,25,0,0,6100,6
/ru/post/138271/,"jvm,performance,kotlin","Java,Kotlin",False,,cursed,4,0,0,410,14
/ru/post/277431/,"java,jetbrains,kotlin,release","Java,Kotlin",False,,yetanothercoder,41,0,0,2300,55
/ru/company/google/blog/275421/,"специалисты делятся опытом,подкаст,разработка под android,Блог компании Google Developers,опыт","Kotlin,Разработка под Android,Разработка мобильных приложений",True,google,Developers_Relations,11,0,0,8500,199
/ru/company/naumen/blog/275285/,"а у кого-то скоро релиз,Блог компании NAUMEN,jug.ekb,сети,kotlin,jug,java,jugekb,пройдет_без_багов","Java,Kotlin",True,naumen,SerCe,2,0,0,1200,5
/ru/post/274997/,"Kotlin,Scala,JVM,Java,Программирование,IntelliJ Idea","Java,Kotlin,Scala",False,,nerumb,31,0,0,6200,84
/ru/post/274713/,"spring boot,rutracker,rest,kotlin","Java,Kotlin",False,,fogone,32,0,0,2700,116
/ru/post/268463/,перевод,"Kotlin,Haskell,Java,Функциональное программирование,Программирование",False,,voddan,36,0,0,5300,105
/ru/post/266817/,"dsl,kotlin,программирование","Kotlin,Программирование",False,,h0tkey,31,0,0,14000,58
/ru/post/263657/,"android,twitter,kotlin","Kotlin,Разработка под Android",False,,Newbilius,16,0,0,2700,55
/ru/post/258683/,"mobile development,android development,kotlin","Kotlin,Разработка под Android",False,,Arturka,22,0,0,1000,118
/ru/company/jugru/blog/250081/,"конференция,android,ios,санкт-петербург,mobius,windows phone,Блог компании JUG Ru Group","Разработка под Windows Phone,Разработка под Android,Разработка под iOS,Kotlin",True,jugru,23derevo,0,0,0,1500,42
/ru/post/249411/,"мобильные устройства и приложения,iOS,маркетинг,азработка приложений,монетизация,Android,Windows Phone","Kotlin,Разработка под Android,Разработка мобильных приложений,Разработка под iOS",False,,RoboForm,6,0,0,7700,66
/ru/company/surfingbird/blog/248647/,"android,aquery,Блог компании Surfingbird","Kotlin,Разработка под Android",True,surfingbird,recompileme,19,0,0,17000,100
/ru/company/e-Legion/blog/246201/,"mobile development,Блог компании e-Legion,#mblt,android разработка,mblt,android development,mbltdev,мобильная разработка,#mbltdev,TKC банк","Kotlin,Разработка под Android,Разработка мобильных приложений",True,e-Legion,Truskova,0,0,0,853,111
/ru/post/246185/,"libgdx,gradle,gamedev,indie games,android development","Kotlin,Разработка игр",False,,xPutnikx,10,0,0,455,121
/ru/company/e-Legion/blog/245593/,"ios разработка,ios,Блог компании e-Legion,ibeacon,ios development,#mblt,mblt,mbltdev,#mbltdev","Kotlin,Разработка мобильных приложений,Разработка под iOS",True,e-Legion,AlexChernyy,12,0,0,7000,64
/ru/company/e-Legion/blog/245367/,"Paypal,swift,ios разработка,Блог компании e-Legion,security,viaforensics,ios development,безопасность,#mblt,mblt,mbltdev,#mbltdev,ios безопасность","Kotlin,Информационная безопасность,Разработка мобильных приложений,Разработка под iOS",True,e-Legion,Truskova,2,0,0,7000,77
/ru/post/245181/,"iOS,маркетинг,разработка приложений,монетизация,Android,мобильные устройства,Windows Phone","Kotlin,Разработка под Android,Разработка мобильных приложений,Разработка под iOS",False,,RoboForm,2,0,0,1,70
/ru/company/e-Legion/blog/244999/,"android,jetbrains,Блог компании e-Legion,kotlin,#mblt,#mbtldev,mbltdev,java,android development","Java,Kotlin,Разработка под Android,Разработка мобильных приложений",True,e-Legion,Truskova,14,0,0,17000,217
/ru/company/tinkoff/blog/242815/,"mbltdev,reactivecocoa,Блог компании TINKOFF","Kotlin,Разработка мобильных приложений,Разработка под iOS",True,tinkoff,artyomkiss,11,0,0,5900,41
/ru/company/jugru/blog/241816/,"конференция,хардкор,Блог компании JUG Ru Group,jokerconf,образование,java,разработчики,joker","Java,Kotlin",True,jugru,phillennium,26,0,0,4700,34
/ru/company/e-Legion/blog/241203/,"ios разработка,Блог компании e-Legion,ios development,#mblt,mblt,mbltdev,android development,#mbltdev,android sdk","Kotlin,Разработка мобильных приложений,Разработка под iOS",True,e-Legion,Truskova,12,0,0,5300,10
/ru/post/240999/,"Java,TeaVM,jvm,GWT,байткод","Java,Kotlin,Компиляторы",False,,konsoletyper,53,0,0,9600,84
/ru/company/e-Legion/blog/240457/,"Блог компании e-Legion,PayPal,Intel,Parallels,мобильные конференции,aviasales,конференции,#MBTL,#MBLTDev","Kotlin,Разработка мобильных приложений,Разработка под iOS",True,e-Legion,Truskova,3,0,0,1400,4
/ru/post/235689/,"github,open source","Kotlin,GitHub,Open source",False,,leventov,36,0,0,2500,98
/ru/post/232017/,"iOS,маркетинг,разработка приложений,монетизация,Android,мобильные устройства,Windows Phone","Kotlin,Разработка под Android,Разработка мобильных приложений,Разработка под iOS",False,,RoboForm,5,0,0,1,108
/ru/company/JetBrains/blog/231525/,"Kotlin,Блог компании JetBrains,Gradle,Android,IntelliJ IDEA","Kotlin,Разработка под Android,Программирование",True,JetBrains,philipto,39,0,0,8600,195
/ru/company/luxoft/blog/231331/,"Дино Эспозито,Event Sourcing,framework,Блог компании Luxoft,проектирование,.net,cqrs,мастер-класс,DDD,web-приложения",".NET,Kotlin,Проектирование и рефакторинг",True,luxoft,Evgenia_s5,5,0,0,4200,35
/ru/company/JetBrains/blog/230007/,"хакатон,Блог компании JetBrains,JetBrains,DIY,Hackathon,Arduino","Kotlin,Программирование",True,JetBrains,beenom,18,0,0,2300,35
/ru/company/devconf/blog/225537/,"kotin,azure,Блог компании DevConf,ios development,tizen,google glass,мобильная разработка,android development,nfc","Kotlin,Разработка под Android,Разработка под iOS",True,devconf,phpclub,1,0,0,4000,4
/ru/company/devconf/blog/224233/,"kotin,конференция мобильных разработчиков,push notifications,Блог компании DevConf,azure,android development","Kotlin,Разработка под Android,Разработка мобильных приложений",True,devconf,phpclub,0,0,0,768,4
/ru/company/JetBrains/blog/222693/,"jetbrains,kotlin challenge,Блог компании JetBrains","Спортивное программирование,Kotlin,Java",True,JetBrains,philipto,4,0,0,2300,13
/ru/post/221269/,"ide,jetbrains,jar,kotlin,idea,java","Java,Kotlin,Программирование",False,,seyfer,3,0,0,2700,30
/ru/company/devconf/blog/221185/,"mobile development,sphinx,python,percona,php,javascript,Блог компании DevConf,конференция веб-разработчиков,ruby,postgres,mysql,highload","Kotlin,Разработка мобильных приложений,Разработка веб-сайтов",True,devconf,phpclub,37,0,0,768,18
/ru/company/jugru/blog/218601/,"голосование,конференция,Блог компании JUG Ru Group,jpoint","Java,Kotlin",True,jugru,23derevo,29,0,0,3100,25
/ru/company/luxoft/blog/215345/,"рефакторинг,Блог компании Luxoft,Dino Esposito,тренинги,.net,код,обучение",".NET,Kotlin",True,luxoft,Evgenia_s5,6,0,0,3600,58
/ru/company/JetBrains/blog/196860/,"подсветка,браузер кода,JetBrains,коммит,Блог компании JetBrains,анализ кода,навигация,IntelliJ,IDE,платформа,diff,IntelliJ IDEA,Upsource","Kotlin,Программирование",True,JetBrains,beenom,56,0,0,8600,53
/ru/company/jugru/blog/196196/,"конференция,jug.ru,java,Блог компании JUG Ru Group,joker","Java,Kotlin",True,jugru,23derevo,35,0,0,1400,34
/ru/company/JetBrains/blog/195852/,"апрель,ACM,Блог компании JetBrains,kotlin,олимпиада","Спортивное программирование,Kotlin,Java",True,JetBrains,philipto,52,0,0,2600,35
/ru/company/JetBrains/blog/183770/,"jetbrains,teamcity,Блог компании JetBrains,kotlin,день открытых дверей,youtrack,intellij idea,resharper,конференция разработчиков",Kotlin,True,JetBrains,philipto,30,0,0,8600,18
/ru/company/JetBrains/blog/183444/,"свойства,Блог компании JetBrains,kotlin,программирование,delegated properties,java","Java,Kotlin",True,JetBrains,abreslav,7,0,0,2600,8
